no,id_wa,tanggal_daftar,nama_wilayah_adat,provinsi,kabupaten_kota,kecamatan,peta,status,kebijakan,url_detail
365,alRGby1jZkFKWVE,08 Ags 2015,Op Ronggur Simanjuntak,Sumatera Utara,TAPANULI UTARA,Sipahutar,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/alRGby1jZkFKWVE
366,VXRCRGFaX0xPeGs,08 Ags 2015,Nagahulambu,Sumatera Utara,KOTA PEMATANG SIANTAR,Dolok Panribuan,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/VXRCRGFaX0xPeGs
367,Qmt3SGNqcXhmQ28,14 Nop 2012,Dayak Pitap,Kalimantan Selatan,BALANGAN,Tebing Tinggi,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/Qmt3SGNqcXhmQ28
368,bUtKQlg5b0pqUU0,17 Des 2015,Kasepuhan Sindang Agung,Banten,LEBAK,Sobang,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/bUtKQlg5b0pqUU0
369,eFpHdklOeVhkYUk,14 Nop 2012,Lewolema,Nusa Tenggara Timur,FLORES TIMUR,Lewolema,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/eFpHdklOeVhkYUk
370,YVhILTVYeXlyUFk,23 Apr 2012,Ana Maari,Nusa Tenggara Timur,SUMBA BARAT,Umbu Ratu Negay,Tidak Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/YVhILTVYeXlyUFk
371,RVdidTRkX2owZFU,17 Des 2015,O’Ukul Asolokobal,Papua,JAYAWIJAYA,Distrik Asolokobal dan Distrik Asotipo,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/RVdidTRkX2owZFU
372,VkY2NG84SjlHakU,17 Des 2015,Kerema,Papua,MAMBERAMO RAYA,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/VkY2NG84SjlHakU
373,czR6Q1ItM1RIYUk,17 Des 2015,Nambloung,Papua,JAYAPURA,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/czR6Q1ItM1RIYUk
374,eUVGOElWczYtOHc,17 Des 2015,Rumbuay,Papua,SARMI,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/eUVGOElWczYtOHc
375,VE43UUlrUzlpLVk,17 Des 2015,Dadat,Papua,MAMBERAMO RAYA,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/VE43UUlrUzlpLVk
376,TnhaWE5HZmpGTDA,22 Apr 2012,Wangga Meti,Nusa Tenggara Timur,SUMBA TIMUR,-,Tidak Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/TnhaWE5HZmpGTDA
377,ZEJrQ2dUQzVYTjQ,22 Apr 2012,Natar Lewurla,Nusa Tenggara Timur,MANGGARAI TIMUR,Elar Selatan,Ada,Tersertifikasi,Ada,https://brwa.or.id/wa/view/ZEJrQ2dUQzVYTjQ
378,MmRjLUdMb0dLNzQ,22 Apr 2012,Wongko Kigit,Nusa Tenggara Timur,MANGGARAI TIMUR,Elar Selatan,Ada,Tersertifikasi,Ada,https://brwa.or.id/wa/view/MmRjLUdMb0dLNzQ
379,VUFNT1VUUWo3cVk,26 Apr 2011,Lewa Paku,Nusa Tenggara Timur,SUMBA TIMUR,Lewa,Tidak Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/VUFNT1VUUWo3cVk
380,WWVxdEFvRFdTbzQ,15 Jul 2013,Gampong Meunasah Keudee,Aceh,ACEH BESAR,Mesjid Raya,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/WWVxdEFvRFdTbzQ
381,Z1d4eDE1eHh2YXc,15 Jul 2013,Gampong Meunasah Kulam,Aceh,ACEH BESAR,Mesjid Raya,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/Z1d4eDE1eHh2YXc
382,c0hxazVndDJIMVU,14 Nop 2012,Gampong Alue Krueng,Aceh,ACEH JAYA,Pasie Raya,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/c0hxazVndDJIMVU
383,TV9Tak5IZ3h3cE0,14 Nop 2012,Gampong Arongan,Aceh,ACEH JAYA,Sampoinet,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/TV9Tak5IZ3h3cE0
384,Und2UW14NnNsb00,14 Nop 2012,Gampong Bintah,Aceh,ACEH JAYA,Pasie Raya,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/Und2UW14NnNsb00
385,VThlbTloUHNrYms,14 Nop 2012,Gampong Krueng Tho,Aceh,ACEH JAYA,Sampoinet,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/VThlbTloUHNrYms
386,SnlRU0dBTXRZN1U,14 Nop 2012,Gampong Lhok Bot,Aceh,ACEH JAYA,Setia Bakti,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/SnlRU0dBTXRZN1U
387,UFg3VUg1bC1ZZWM,14 Nop 2012,Gampong Lhok Buya,Aceh,ACEH JAYA,Setia Bakti,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/UFg3VUg1bC1ZZWM
388,dVc1RmpKUFVLVzg,14 Nop 2012,Gampong Panga Pucok,Aceh,ACEH JAYA,Panga,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/dVc1RmpKUFVLVzg
389,bW53N3FsNWNPYUE,14 Nop 2012,Gampong Panggong,Aceh,ACEH JAYA,Setia Bakti,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/bW53N3FsNWNPYUE
390,N1dSdW1oQzlyTFk,11 Nop 2012,Gampong Pasie Geulima,Aceh,ACEH JAYA,Teunom,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/N1dSdW1oQzlyTFk
391,eC1iZHZ4eDdPYUE,14 Nop 2012,Gampong Pasie Timon,Aceh,ACEH JAYA,Teunom,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/eC1iZHZ4eDdPYUE
392,OGN2ejd5OGFtM0k,14 Nop 2012,Gampong Ranto Sabon,Aceh,ACEH JAYA,Sampoinet,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/OGN2ejd5OGFtM0k
393,VEpSV19rRW5ZR0U,14 Nop 2012,Gampong Beurandeh,Aceh,ACEH BESAR,Mesjid Raya,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/VEpSV19rRW5ZR0U
394,VTA2UG9yWXFRUUE,14 Nop 2012,Gampong Lambaro Neujib,Aceh,ACEH BESAR,Peukan Bada,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/VTA2UG9yWXFRUUE
395,ZkdET3hTcVVGMjQ,14 Nop 2012,Gampong Lambadeuk,Aceh,ACEH BESAR,Peukan Bada,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/ZkdET3hTcVVGMjQ
396,VkJvSVBORkhsTUU,14 Nop 2012,Gampong Lampageu,Aceh,ACEH BESAR,Peukan Bada,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/VkJvSVBORkhsTUU
397,QzVvWHdxT2ljT1k,14 Nop 2012,Gampong Meunasah Mon,Aceh,ACEH BESAR,Mesjid Raya,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/QzVvWHdxT2ljT1k
398,c0NJeWJ3bG1aVFU,14 Nop 2012,Gampong Payakameng,Aceh,ACEH BESAR,Mesjid Raya,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/c0NJeWJ3bG1aVFU
399,VUY5ZTZTbHJoMHc,14 Nop 2012,Dayak Iban Menua Sungai Utik Ketemenggungan Jalai Lintang,Kalimantan Barat,KAPUAS HULU,EMBALOH HULU,Ada,Tersertifikasi,Ada,https://brwa.or.id/wa/view/VUY5ZTZTbHJoMHc
400,UzdsT3lsZlppQzA,15 Jul 2013,Banua Ujung,Kalimantan Barat,KAPUAS HULU,Embaloh Hulu,Ada,Tersertifikasi,Ada,https://brwa.or.id/wa/view/UzdsT3lsZlppQzA
401,MTEtNWdRRV9Oem8,15 Jul 2013,Dusun kerangan Bunut,Kalimantan Barat,KAPUAS HULU,Embaloh Hulu,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/MTEtNWdRRV9Oem8
402,dTktclpnemdiNG8,15 Jul 2013,Menua Kelayam,Kalimantan Barat,KAPUAS HULU,EMBALOH HULU,Ada,Tersertifikasi,Ada,https://brwa.or.id/wa/view/dTktclpnemdiNG8
403,bkNhN25WN0RzN28,15 Jul 2013,Dayak Iban Sadap,Kalimantan Barat,KAPUAS HULU,Embaloh Hulu,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/bkNhN25WN0RzN28
404,QXBjS2Q3LVNLb0U,20 Apr 2012,Semeriot Ujang,Kalimantan Utara,BULUNGAN,Sekatak,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/QXBjS2Q3LVNLb0U
405,cXRFNnQ3aUFVZWs,14 Nop 2012,Kasepuhan Karang,Banten,LEBAK,Muncang,Ada,Tersertifikasi,Ada,https://brwa.or.id/wa/view/cXRFNnQ3aUFVZWs
406,a0NyZmkta3Q2b3c,07 Okt 2015,Wewengkon Kasepuhan Cibarani,Banten,LEBAK,Cirinten,Ada,Tersertifikasi,Ada,https://brwa.or.id/wa/view/a0NyZmkta3Q2b3c
407,VFZraFBHc1VfU28,08 Okt 2015,Wewengkon Pasireurih,Banten,LEBAK,Sobang,Ada,Tersertifikasi,Ada,https://brwa.or.id/wa/view/VFZraFBHc1VfU28
408,c1ZHQi0zOUJVX0k,15 Jul 2013,Kampung  Balai Mawak,Kalimantan Selatan,HULU SUNGAI SELATAN,Loksado,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/c1ZHQi0zOUJVX0k
409,eEtBalZtc0I3VG8,06 Nop 2015,Wilayah Adat Balai Madamang,Kalimantan Selatan,HULU SUNGAI SELATAN,Loksado,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/eEtBalZtc0I3VG8
410,MEJJR1BJNFB4VjQ,06 Nop 2015,Wilayah Adat Balai Kacang Parang,Kalimantan Selatan,HULU SUNGAI SELATAN,Loksado,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/MEJJR1BJNFB4VjQ
411,cWdiMjVITWlHbzA,01 Feb 2016,Wilayah Adat Balai Julaian,Kalimantan Selatan,HULU SUNGAI SELATAN,Loksado,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/cWdiMjVITWlHbzA
412,UVlhc2lTS1pncmc,11 Jun 2016,Wilayah Adat Balai Datar Buluh,Kalimantan Selatan,HULU SUNGAI SELATAN,Loksado,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/UVlhc2lTS1pncmc
413,TjNCaUd3RGktVlU,06 Nop 2015,Wilayah Adat Balai Wariung,Kalimantan Selatan,HULU SUNGAI SELATAN,Loksado,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/TjNCaUd3RGktVlU
414,ZUJnYnVFbC1RTGM,06 Nop 2015,Wilayah Adat Balai Hambawang Masam,Kalimantan Selatan,HULU SUNGAI SELATAN,Loksado,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/ZUJnYnVFbC1RTGM
415,NTVXRHlwY1VRTXM,06 Nop 2015,Wilayah Adat Balai Batu Balah 2 (Jambu),Kalimantan Selatan,HULU SUNGAI SELATAN,Loksado,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/NTVXRHlwY1VRTXM
416,SzQ4QVFnS0lwTzg,06 Nop 2015,Wilayah Adat Balai Bangkaun,Kalimantan Selatan,HULU SUNGAI SELATAN,Loksado,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/SzQ4QVFnS0lwTzg
417,eW1wRWdkV09FUlk,06 Nop 2015,Wilayah Adat Balai Urui,Kalimantan Selatan,HULU SUNGAI SELATAN,Loksado,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/eW1wRWdkV09FUlk
418,YUo5VHdCNl90MzQ,06 Nop 2015,Balai Bayumbung,Kalimantan Selatan,HULU SUNGAI SELATAN,Loksado,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/YUo5VHdCNl90MzQ
419,VGtzbWw3UGEwNW8,06 Nop 2015,Wilayah Adat Balai Bidukun,Kalimantan Selatan,HULU SUNGAI SELATAN,Loksado,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/VGtzbWw3UGEwNW8
420,bzU0Tnp5aTBtWnM,06 Nop 2015,"Kampung Jalai, Desa Malinau",Kalimantan Selatan,HULU SUNGAI SELATAN,Loksado,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/bzU0Tnp5aTBtWnM
421,WEtNYnhGNmwwSVk,06 Nop 2015,Wilayah Adat Balai Padang,Kalimantan Selatan,HULU SUNGAI SELATAN,Loksado,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/WEtNYnhGNmwwSVk
422,SFBUTlF1WGxvd1k,12 Jan 2016,to ture'a,Sulawesi Selatan,LUWU UTARA,Malili,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/SFBUTlF1WGxvd1k
423,d3p1ci1hWkFxcmc,27 Jan 2016,masapi,Sulawesi Selatan,LUWU UTARA,masamba,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/d3p1ci1hWkFxcmc
424,XzZqX1ZsSW9CWmc,25 Apr 2012,To Cerekang,Sulawesi Selatan,LUWU TIMUR,malili,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/XzZqX1ZsSW9CWmc
425,dGJrMmxWdjJvaWM,26 Jan 2016,Kampong Ada' Peta,Sulawesi Selatan,KOTA PALOPO,Sendana,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/dGJrMmxWdjJvaWM
426,NjcxbWZJal9BMTQ,04 Mei 2014,Tondok (kampung) Kanandede,Sulawesi Selatan,LUWU UTARA,Rongkong,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/NjcxbWZJal9BMTQ
427,XzdSRDV3T21WWUU,21 Apr 2016,Tondok (kampung) Salurante,Sulawesi Selatan,LUWU UTARA,Rongkong,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/XzdSRDV3T21WWUU
428,d0s0OWoyNkZfN2c,19 Des 2015,Mukim Pulau Nasi,Aceh,ACEH BESAR,Pulo Aceh,Ada,Tersertifikasi,Ada,https://brwa.or.id/wa/view/d0s0OWoyNkZfN2c
429,SVlKR0NIMHFEUFE,20 Nop 2015,Bua' Patongloan,Sulawesi Selatan,ENREKANG,Baroko,Ada,Tersertifikasi,Ada,https://brwa.or.id/wa/view/SVlKR0NIMHFEUFE
430,cDVOVFR2R29lZWM,22 Apr 2012,Kampung Tanjung Mulia,Sumatera Utara,KOTA MEDAN,Percut Sei Tuan,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/cDVOVFR2R29lZWM
431,SldXQm8wYnN5Z1E,22 Apr 2012,Kampung Masjid,Sumatera Utara,DELI SERDANG,Batang Kuis,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/SldXQm8wYnN5Z1E
432,d3owSTFaSlJ3Vms,08 Nop 2015,Mukim Sarah Raya,Aceh,ACEH JAYA,Pasie Raya,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/d3owSTFaSlJ3Vms
433,a3FmSGZEek45ZzQ,22 Apr 2012,Lohak Talang Sungai Parit,Riau,INDRAGIRI HULU,"Rengat Barat , Rakit Kulum",Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/a3FmSGZEek45ZzQ
434,WGhlYlRhSnkxd00,23 Des 2015,Mukim Siem,Aceh,ACEH BESAR,Darussalam,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/WGhlYlRhSnkxd00
435,TnFmQjA5WF95QVE,22 Apr 2012,kampung Tanjung Gusta,Sumatera Utara,DELI SERDANG,Sunggal,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/TnFmQjA5WF95QVE
436,OXgya0tnUmpUZ0U,22 Apr 2012,Talang Sungai Limau,Riau,INDRAGIRI HULU,Rakit Kulim,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/OXgya0tnUmpUZ0U
437,ZFIxZmYyZnk3WFk,22 Apr 2012,Kampung Bintang Meria,Sumatera Utara,DELI SERDANG,Batang Kuis,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/ZFIxZmYyZnk3WFk
438,V29ZLThuOUItNWM,22 Apr 2012,Kenegerian Batu Sanggan,Riau,KAMPAR,Kampar Kiri Hulu,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/V29ZLThuOUItNWM
439,SkxOQTlzd21GYXM,22 Apr 2012,Kampong Bandar Kelipah,Sumatera Utara,DELI SERDANG,Percut Sei Tuan,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/SkxOQTlzd21GYXM
440,S09FeXlEQzNQS3c,22 Apr 2012,Kampung Bandar Labuhan,Sumatera Utara,DELI SERDANG,Tanjung Morawa,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/S09FeXlEQzNQS3c
441,NHRKcnRJOGl6d1E,22 Apr 2012,Kampung Tumpatan Nibung,Sumatera Utara,DELI SERDANG,Batang Kuis,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/NHRKcnRJOGl6d1E
442,VFJZdFprWHViSkE,22 Apr 2012,Kampung Batang Kuis Pekan,Sumatera Utara,DELI SERDANG,Batang Kuis,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/VFJZdFprWHViSkE
443,aE9pcFRnNHFZUVU,22 Apr 2012,Kampung Sugiharjo,Sumatera Utara,DELI SERDANG,Batang Kuis,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/aE9pcFRnNHFZUVU
444,alR3M1VDZm45Vkk,27 Sep 2015,Rejang Bangun Jaya,Bengkulu,REJANG LEBONG,Bermani Ulu Raya,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/alR3M1VDZm45Vkk
445,QnljeEZ4bTE1RWc,22 Apr 2012,Kampong Sei Jernih,Sumatera Utara,DELI SERDANG,Percut Sei Jernih,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/QnljeEZ4bTE1RWc
446,V25QdnVGVFZEeVk,22 Apr 2012,Kampong Menteng Tualang Pusu,Sumatera Utara,KOTA MEDAN,Percut Sei Tuan,Ada,Tersertifikasi,Tidak Ada,https://brwa.or.id/wa/view/V25QdnVGVFZEeVk
447,ZUpkNlRtRTlBeGM,22 Apr 2012,Kampung Sigara- gara,Sumatera Utara,DELI SERDANG,Patumbak,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/ZUpkNlRtRTlBeGM
448,cnNILVJ1YS1pZHM,02 Sep 2015,Lili’na Sa’dan,Sulawesi Selatan,TORAJA UTARA,Sa’dan dan Kampung Tua,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/cnNILVJ1YS1pZHM
449,Q0RmYW9WSElISGs,02 Sep 2015,Bua Rano,Sulawesi Selatan,TANA TORAJA,Rano,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/Q0RmYW9WSElISGs
450,eFBDamtBWThITzg,02 Sep 2015,Lili'na Nanggala,Sulawesi Selatan,TORAJA UTARA,Nanggala,Ada,Tersertifikasi,Ada,https://brwa.or.id/wa/view/eFBDamtBWThITzg
451,OGd1ZFV6eXFzUFU,02 Sep 2015,Lili'na Madandan,Sulawesi Selatan,TORAJA UTARA,"Sopai, Kab Toraja Utara dan Rantetayo, Kab. Tana Toraja",Ada,Tersertifikasi,Ada,https://brwa.or.id/wa/view/OGd1ZFV6eXFzUFU
452,aHprSG9Nakc1Zzg,02 Sep 2015,Lili'na Dende',Sulawesi Selatan,TORAJA UTARA,Dende' Piongan Napo,Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/aHprSG9Nakc1Zzg
453,eDcwcGlSVDVQOFE,02 Sep 2015,Lili’na Pangala',Sulawesi Selatan,TORAJA UTARA,"Kapala Pitu, Awan Buntu Karua, Ridingallo, Baruppu,",Ada,Terverifikasi,Ada,https://brwa.or.id/wa/view/eDcwcGlSVDVQOFE
454,MzlSNVVHd3dyX0k,31 Ags 2015,Kampung Sungai Antu Ketungau Hulu,Kalimantan Barat,SINTANG,Ketungau Hulu,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/MzlSNVVHd3dyX0k
455,Y283NVYwRU1jV0k,31 Ags 2015,Kampung Rentong,Kalimantan Barat,SINTANG,Ketungau Hulu,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/Y283NVYwRU1jV0k
456,dlFlcW5VRlBVMnM,31 Ags 2015,Inggar Silat Tingkong,Kalimantan Barat,SINTANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/dlFlcW5VRlBVMnM
457,TGhrMVZtNmxqV0U,31 Ags 2015,Inggar Silat Lubuk Besar,Kalimantan Barat,SINTANG,Kayan Hilir,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/TGhrMVZtNmxqV0U
458,TEZtVjJ6TlVaems,31 Ags 2015,Inggar Silat Peningkah,Kalimantan Barat,SINTANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/TEZtVjJ6TlVaems
459,TFJIQWpNVUZXS00,31 Ags 2015,Seberuang Jungkang,Kalimantan Barat,SINTANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/TFJIQWpNVUZXS00
460,RmdCZVp4UjUtM0E,31 Ags 2015,Seberuang Sungai Kura,Kalimantan Barat,SINTANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/RmdCZVp4UjUtM0E
461,ZUExQVRaU2ZmbXM,31 Ags 2015,U'ud Danum Suak Terentang,Kalimantan Barat,SINTANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/ZUExQVRaU2ZmbXM
462,WVZXRlZSOThDV1k,31 Ags 2015,Kubitn Bedaha,Kalimantan Barat,SINTANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/WVZXRlZSOThDV1k
463,RU01UFVZVDc2VHc,31 Ags 2015,Melahui Laman Gunung,Kalimantan Barat,SINTANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/RU01UFVZVDc2VHc
464,eVVZVlVsZUJPYlk,31 Ags 2015,Melahui Nanga Mentibar,Kalimantan Barat,SINTANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/eVVZVlVsZUJPYlk
465,Ny00ZVl2bXgzSWM,31 Ags 2015,Melahui Melaku Kanan,Kalimantan Barat,SINTANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/Ny00ZVl2bXgzSWM
466,Y1NrS1kwVUpOV2s,30 Jul 2013,Kampung Sukamaju,Kalimantan Barat,SINTANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/Y1NrS1kwVUpOV2s
467,a0s0YzVsMTBpNEk,31 Ags 2015,Kampung Sungai Garung,Kalimantan Barat,SINTANG,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/a0s0YzVsMTBpNEk
468,eXNwckNnUUJnNU0,31 Ags 2015,Kampung Bongkal,Kalimantan Barat,SINTANG,Kecamatan Kayan Hilir,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/eXNwckNnUUJnNU0
469,QTFsc2tIQ1JsUVk,15 Jul 2013,Kanayatn Tikalokng,Kalimantan Barat,MEMPAWAH,-,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/QTFsc2tIQ1JsUVk
470,WG9aZG9fOUFXUjA,15 Jul 2013,Kanayatn Ansiap,Kalimantan Barat,MEMPAWAH,-,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/WG9aZG9fOUFXUjA
471,YVVsblNENmN2djQ,15 Jul 2013,Kanayatn Muru,Kalimantan Barat,MEMPAWAH,-,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/YVVsblNENmN2djQ
472,QUM2T0dfV0ZRTlU,15 Jul 2013,Kanayatn Kumpakng,Kalimantan Barat,MEMPAWAH,-,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/QUM2T0dfV0ZRTlU
473,M1lKX0tnUzMtWkE,15 Jul 2013,Kanayatn Untang,Kalimantan Barat,MEMPAWAH,-,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/M1lKX0tnUzMtWkE
474,UTFkU2tHV0hCX3c,15 Jul 2013,Kanayatn Palanyo,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/UTFkU2tHV0hCX3c
475,MHJsSTZDTmdlcVE,15 Jul 2013,Kanayatn Sangkikng,Kalimantan Barat,MEMPAWAH,-,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/MHJsSTZDTmdlcVE
476,aFE2VVl4cUJ1OTQ,15 Jul 2013,Kanayatn Pudak,Kalimantan Barat,MEMPAWAH,-,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/aFE2VVl4cUJ1OTQ
477,ekxjRjN6YjRtckk,15 Jul 2013,Kanayatn Boga,Kalimantan Barat,MEMPAWAH,-,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/ekxjRjN6YjRtckk
478,Vld6X0JFSVVpYzg,15 Jul 2013,Kanayatn Bawikng,Kalimantan Barat,MEMPAWAH,-,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/Vld6X0JFSVVpYzg
479,NzJSUnNZSWdVbGs,15 Jul 2013,Kanayatn Nangka,Kalimantan Barat,MEMPAWAH,-,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/NzJSUnNZSWdVbGs
480,M0ZLREFoWlBXbU0,15 Jul 2013,Kanayatn Semungku,Kalimantan Barat,MEMPAWAH,-,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/M0ZLREFoWlBXbU0
481,V2hwWkoxbUo4SkE,15 Jul 2013,Kanayatn Pa Nungkat,Kalimantan Barat,MEMPAWAH,-,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/V2hwWkoxbUo4SkE
482,YldoVFlMQVNSSm8,15 Jul 2013,Kanayatn Titi Dahatn,Kalimantan Barat,MEMPAWAH,-,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/YldoVFlMQVNSSm8
483,VE14cjA4d1Y3YkE,15 Jul 2013,Kanayatn Sikabu,Kalimantan Barat,MEMPAWAH,-,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/VE14cjA4d1Y3YkE
484,azM1SnhJVlpRYlk,15 Jul 2013,Kanayatn Malanga,Kalimantan Barat,MEMPAWAH,-,Ada,Teregistrasi,Tidak Ada,https://brwa.or.id/wa/view/azM1SnhJVlpRYlk
485,NGZHbE1Zc2FRSmc,31 Ags 2015,Mali Bangkan,Kalimantan Barat,SANGGAU,Balai,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/NGZHbE1Zc2FRSmc
486,MzlMZERsVnZWUDg,15 Jul 2013,Bukit Talaga Sahapm,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/MzlMZERsVnZWUDg
487,bjdPeTlCMGItOEU,15 Jul 2013,Bukit Talaga Pangapet,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/bjdPeTlCMGItOEU
488,OXE0bml3VEVQMWM,15 Jul 2013,Kanayatn Layar,Kalimantan Barat,LANDAK,-,Ada,Teregistrasi,Ada,https://brwa.or.id/wa/view/OXE0bml3VEVQMWM
